Latitude,Longitude,Cluster
36.105975,-80.260878,2
36.072671,-80.195671,3
36.09651,-80.242718,2
36.114524,-80.234315,8
36.09651,-80.242718,2
36.09651,-80.242718,2
36.106276,-80.23292,8
36.09651,-80.242718,2
36.096392,-80.243757,2
36.1119871039741,-80.2474424865989,8
36.0964196,-80.2429677,2
36.105975,-80.260878,2
36.105975,-80.260878,2
36.09651,-80.242718,2
36.09651,-80.242718,2
36.1449617021277,-80.2548717659575,6
35.970017,-80.161942,0
36.1898527989851,-80.2743032392171,4
36.072625,-80.338399,1
36.0487994855009,-80.3265724413342,1
36.087291,-80.328343,1
36.0591394285714,-80.221246,3
36.0584403,-80.2245408,3
36.11342,-80.230478,8
36.11342,-80.230478,8
36.095842,-80.252208,2
36.077169,-80.321758,1
36.1110896136773,-80.2580235938486,8
36.137160118653,-80.240956860848,6
36.072187,-80.182082,3
36.060696,-80.24009,3
36.061684,-80.229407,3
36.1389436234778,-80.2383988725115,6
36.0647366357905,-80.305084869983,1
36.105975,-80.260878,2
36.09651,-80.242718,2
36.0835224918698,-80.2464961154821,1
36.1882370408163,-80.277774122449,4
36.0693461836735,-80.2213419591837,3
36.09651,-80.242718,2
36.09651,-80.242718,2
36.089488,-80.269155,1
36.09651,-80.242718,2
36.105975,-80.260878,2
36.169519,-80.306469,4
36.117118,-80.230316,8
36.0771682835546,-80.3204100545362,1
36.077517,-80.220001,3
36.0679500816327,-80.2191124693878,3
36.0530688136426,-80.2565451998126,3
36.143137,-80.268756,6
36.0500806505343,-80.2272244800187,3
36.0792381956976,-80.3028574839925,1
36.0968419265605,-80.221014030965,2
36.1110896136773,-80.2580235938486,8
36.0986508,-80.2365554,2
36.056264,-80.210071,3
36.0746417665478,-80.3370248389794,1
36.1312504,-80.211066,8
36.09651,-80.242718,2
36.063705,-80.27391,1
36.097778,-80.249735,2
36.027742,-80.263214,0
36.09651,-80.242718,2
36.105975,-80.260878,2
36.1561764,-80.2500809,6
36.09651,-80.242718,2
36.0670977,-80.2984843,1
36.1882370408163,-80.277774122449,4
36.1882370408163,-80.277774122449,4
36.1719070833333,-80.3096418333333,4
36.076005,-80.296537,1
36.105975,-80.260878,2
36.083147,-80.270005,1
36.0998131,-80.2440518,2
36.105975,-80.260878,2
36.042159,-80.230681,3
36.080773,-80.24417,1
36.1675036407002,-80.2818237339858,4
36.1069963877551,-80.2224049387755,8
36.121657,-80.24402,8
36.09651,-80.242718,2
36.1688930353138,-80.2609049929505,4
36.1092984482759,-80.2304696896552,8
36.0990155714286,-80.2532951428571,2
36.0530688136426,-80.2565451998126,3
36.09651,-80.242718,2
36.111522,-80.241745,8
36.09651,-80.242718,2
36.0668976436765,-80.2218462169398,3
36.1882370408163,-80.277774122449,4
36.188438,-80.277755,4
36.188438,-80.277755,4
36.09651,-80.242718,2
36.169763,-80.29034,4
36.096152,-80.127846,3
36.105975,-80.260878,2
36.1635259265844,-80.2794489822858,4
36.0979984897959,-80.231008,2
36.09651,-80.242718,2
36.099842,-80.245251,2
36.098544,-80.244973,2
36.0485822995507,-80.2285846709059,3
36.096274,-80.244634,2
36.09651,-80.242718,2
36.1464972344753,-80.2690978587825,6
36.0767253377441,-80.1805625872721,3
36.0767253377441,-80.1805625872721,3
36.0985398571429,-80.255825122449,2
36.112748,-80.257134,8
36.095213,-80.257688,2
36.052223,-80.255753,3
36.0955607458649,-80.2225797170521,2
36.076005,-80.296537,1
36.15662836,-80.33433228,4
36.15662836,-80.33433228,4
36.1178139731544,-80.2579964832215,8
36.09651,-80.242718,2
36.0965462652912,-80.228440139623,2
36.0973666190476,-80.2288299642857,2
36.0965462652912,-80.228440139623,2
36.096274,-80.244634,2
36.016243,-80.233147,0
36.09651,-80.242718,2
36.0989532857143,-80.130527,3
36.09651,-80.242718,2
36.027742,-80.263214,0
36.1898527989851,-80.2743032392171,4
36.119529,-80.25573,8
36.119529,-80.25573,8
36.0613685306122,-80.2144095510204,3
36.057323,-80.222385,3
36.069091,-80.320573,1
36.09651,-80.242718,2
36.119529,-80.25573,8
36.095739,-80.248392,2
36.1335922235283,-80.2421459403101,6
36.10193,-80.204751,2
36.193135,-80.279361,4
36.105975,-80.260878,2
36.106693,-80.229953,8
36.115263,-80.234536,8
36.105975,-80.260878,2
36.100025593444,-80.2540081046877,2
36.09651,-80.242718,2
36.1898527989851,-80.2743032392171,4
36.100942,-80.249999,2
36.105975,-80.260878,2
36.096834,-80.248592,2
36.0919091271243,-80.2590575635622,1
36.124807,-80.228011,8
36.123282,-80.221650105823,8
36.091796,-80.24758,2
36.09249,-80.24698,2
36.0777806271242,-80.2439249219562,1
36.170981,-80.263307,4
36.1898527989851,-80.2743032392171,4
36.1507501918085,-80.2723818156403,6
36.1771667,-80.2801417,4
36.1898527989851,-80.2743032392171,4
36.1898527989851,-80.2743032392171,4
36.067491,-80.215326,3
36.061563,-80.349069,1
36.088119,-80.255934,1
36.16187,-80.325332,4
36.105975,-80.260878,2
36.105975,-80.260878,2
36.09651,-80.242718,2
36.0905283151452,-80.2723446471357,1
36.1303178401828,-80.2457486656901,8
36.1303178401828,-80.2457486656901,8
36.152374,-80.282181,6
36.152374,-80.282181,6
36.069437,-80.2228461632653,3
36.1389436234778,-80.2383988725115,6
36.09651,-80.242718,2
36.105975,-80.260878,2
36.152374,-80.282181,6
36.09651,-80.242718,2
36.027742,-80.263214,0
36.027742,-80.263214,0
36.0871483914855,-80.2064571065815,1
36.0959318036469,-80.2771896933027,2
36.048294,-80.199413,3
36.027742,-80.263214,0
36.109359,-80.202363,8
36.0791694277532,-80.3329568191083,1
36.0781897954371,-80.3353232622964,1
36.112988,-80.22252,8
36.112988,-80.22252,8
36.1882370408163,-80.277774122449,4
36.09651,-80.242718,2
36.0387998636578,-80.203466180798,3
36.102983248809,-80.2245274660001,2
36.047598,-80.239341,3
36.111522,-80.241745,8
36.09651,-80.242718,2
36.0498653144943,-80.2618252166367,3
36.0707663061225,-80.2135027346939,3
36.091282,-80.282414,1
36.0498653144943,-80.2618252166367,3
36.09651,-80.242718,2
36.0498653144943,-80.2618252166367,3
36.09651,-80.242718,2
36.1023181666667,-80.2270628333333,2
36.1023181666667,-80.2270628333333,2
36.069695,-80.224302,3
36.100299,-80.22336,2
36.104863,-80.229218,2
36.145663,-80.200519,6
36.1022701,-80.2286359,2
36.064565,-80.332467,1
36.064565,-80.332467,1
36.098663,-80.228582,2
36.100349,-80.228574,2
36.0597858372093,-80.3099427441861,1
36.189533,-80.276932,4
36.105975,-80.260878,2
36.09651,-80.242718,2
36.1365199,-80.2468499,6
36.1354313226121,-80.2421938404174,6
36.13946,-80.277968,6
36.1140139387755,-80.2345234285714,8
36.09651,-80.242718,2
36.09651,-80.242718,2
36.1278145260784,-80.3150474592392,6
36.09651,-80.242718,2
36.0990155714286,-80.2532951428571,2
36.080445,-80.2011825190535,3
36.076005,-80.296537,1
36.144322,-80.253996,6
36.134677,-80.245005,6
36.105975,-80.260878,2
36.09651,-80.242718,2
36.0746116734694,-80.1758664693878,3
36.105975,-80.260878,2
36.09651,-80.242718,2
36.09651,-80.242718,2
36.1898527989851,-80.2743032392171,4
36.066574,-80.291658,1
36.071374,-80.112267,3
36.09651,-80.242718,2
36.183285,-80.274554,4
36.100942,-80.249999,2
36.09651,-80.242718,2
36.043066,-80.35862,1
36.0697150521723,-80.3141661836179,1
36.09651,-80.242718,2
36.121567,-80.245834,8
36.0797323963505,-80.2649279100101,1
36.0603002030834,-80.3381623803328,1
36.0923590862017,-80.3397189656666,1
36.1581093103448,-80.2086428275862,6
36.09651,-80.242718,2
36.0882604,-80.2116217,1
36.087576,-80.221362,1
36.098198,-80.23243,2
36.1007649147356,-80.2085025979937,2
36.09651,-80.242718,2
36.1001216119503,-80.2051873409111,2
36.104708755102,-80.2308765510204,2
36.100213,-80.253187,2
36.09651,-80.242718,2
36.09651,-80.242718,2
36.065904,-80.313713,1
36.174674,-80.271452,4
36.09651,-80.242718,2
36.09651,-80.242718,2
36.104121,-80.248148,2
36.1185704,-80.241148,8
36.0448140610285,-80.2854521946268,1
36.09651,-80.242718,2
36.100791,-80.154807,3
36.114635,-80.255881,8
36.104154,-80.230087,2
36.1351296614028,-80.2421352687123,6
36.09651,-80.242718,2
36.1127535,-80.3045257,2
36.1590151641265,-80.2136432545833,6
36.086265752067,-80.2968945090561,1
36.171938,-80.311417,4
36.098058877551,-80.2472319387755,2
36.09651,-80.242718,2
36.062812,-80.301721,1
36.063207,-80.300633,1
36.1025148,-80.2271921,2
36.0511494489796,-80.2225437959184,3
36.1484769387755,-80.2322047959184,6
36.0945471020408,-80.2432218367347,2
36.1898527989851,-80.2743032392171,4
36.19464,-80.254642,4
36.0546524584694,-80.2901917338177,1
36.0548469977349,-80.2941684838841,1
36.099272,-80.247014,2
36.099272,-80.247014,2
36.0638246321709,-80.1987320470188,3
36.121657,-80.24402,8
36.098313862069,-80.2465045862069,2
36.0584403,-80.2245408,3
36.09651,-80.242718,2
36.104121,-80.248148,2
36.1266047474747,-80.2455186464647,8
36.105975,-80.260878,2
36.0814867,-80.2273268,1
36.0835653416839,-80.1523570228522,3
36.0835653416839,-80.1523570228522,3
36.076527,-80.183244,3
36.117551,-80.237872,8
36.105975,-80.260878,2
36.1239011428571,-80.2420578571429,8
36.09651,-80.242718,2
36.16621997596,-80.3223847463489,4
36.0778411,-80.2270577,1
36.09651,-80.242718,2
36.09651,-80.242718,2
36.098327,-80.245744,2
36.0648404604296,-80.1996324168138,3
36.0778850663463,-80.1748795063298,3
36.1107941,-80.2477448,8
36.113198,-80.221977,8
36.124217,-80.233122,8
36.0692970118661,-80.3128823323926,1
36.120334,-80.239466,8
36.127461,-80.33559,2
36.118601,-80.210096,8
36.040786,-80.202717,3
36.105975,-80.260878,2
36.105975,-80.260878,2
36.141478,-80.263922,6
36.09651,-80.242718,2
36.09651,-80.242718,2
36.09651,-80.242718,2
36.09651,-80.242718,2
36.068986,-80.213735,3
36.09651,-80.242718,2
36.09651,-80.242718,2
36.1495164025381,-80.2259940811598,6
36.105975,-80.260878,2
36.105975,-80.260878,2
36.1898527989851,-80.2743032392171,4
36.029668,-80.261939,0
36.105975,-80.260878,2
36.0632985306122,-80.2248527959184,3
36.048859,-80.311325,1
36.098168,-80.247759,2
36.098168,-80.247759,2
36.1340435,-80.263948,6
36.130878,-80.243287,8
36.1306517594554,-80.2415712001213,8
36.1450852244898,-80.2547320408163,6
36.1450852244898,-80.2547320408163,6
36.1006790909091,-80.2265975454545,2
36.114303,-80.241205,8
36.1340435,-80.263948,6
36.1006790909091,-80.2265975454545,2
36.1006790909091,-80.2265975454545,2
36.0998131,-80.2440518,2
36.1006790909091,-80.2265975454545,2
36.1006790909091,-80.2265975454545,2
36.1006790909091,-80.2265975454545,2
36.1006790909091,-80.2265975454545,2
36.1006790909091,-80.2265975454545,2
36.031051,-80.313039,0
36.0678675953674,-80.3359241903227,1
36.09651,-80.242718,2
36.1301694328348,-80.2789629158415,6
36.0998131,-80.2440518,2
36.098327,-80.245744,2
36.098327,-80.245744,2
36.027742,-80.263214,0
36.066682,-80.21983,3
36.1312504,-80.211066,8
36.1312504,-80.211066,8
36.16187,-80.325332,4
36.1022726119951,-80.224442206548,2
36.0455254719098,-80.1362927114602,3
36.0998131,-80.2440518,2
36.012666,-80.264547,0
36.092609,-80.339764,1
36.067173,-80.211316,3
36.112202,-80.250645,8
36.0632985306122,-80.2248527959184,3
36.111479,-80.212062,8
36.1155715964969,-80.2345512518862,8
36.1300179387755,-80.242099877551,8
36.113594,-80.21059,8
36.0998131,-80.2440518,2
36.0674303877551,-80.2330447346939,3
36.1162222,-80.2287459,8
36.148429,-80.27017,6
36.027742,-80.263214,0
36.027742,-80.263214,0
36.0998131,-80.2440518,2
36.100292,-80.247247,2
36.123174,-80.243549,8
36.118824,-80.233693,8
36.0779236646273,-80.2263460086365,1
36.150043383634,-80.2441078007819,6
36.16187,-80.325332,4
36.09651,-80.242718,2
36.09651,-80.242718,2
36.09651,-80.242718,2
36.1162007468437,-80.209006876,8
36.0990345918367,-80.2517698163265,2
36.027742,-80.263214,0
36.165457,-80.27905,4
36.180535,-80.271891,4
36.0693484,-80.3392091,1
36.0041050896234,-80.2237690466195,0
36.1411297959184,-80.2351229795918,6
36.0747664618398,-80.2555724007193,1
36.1070327755102,-80.222608877551,8
36.0783357604879,-80.2405567682331,1
36.09651,-80.242718,2
36.09651,-80.242718,2
36.115793,-80.24732,8
36.067425,-80.321478,1
36.065904,-80.313713,1
36.116826,-80.314105,2
36.068235,-80.3032388,1
36.066076,-80.17907,3
36.09651,-80.242718,2
36.09651,-80.242718,2
36.0745925041751,-80.1921580486818,3
36.09651,-80.242718,2
36.139837,-80.337229,6
36.0998940012981,-80.292224618642,2
36.089488,-80.269155,1
36.029793,-80.26184,0
36.096834,-80.248592,2
36.1049846491901,-80.2194505362319,2
36.089488,-80.269155,1
36.105975,-80.260878,2
36.1534572890119,-80.3415129600365,4
36.0678675953674,-80.3359241903227,1
36.117208,-80.271832,8
36.1129991020408,-80.2141324081633,8
36.0693485714286,-80.2191201428571,3
36.105975,-80.260878,2
36.0937274141414,-80.2299057878788,2
36.105045,-80.231252,2
36.0776586172087,-80.3273028349267,1
36.077995,-80.208699,3
36.093814,-80.254873,2
36.105975,-80.260878,2
36.0413891428571,-80.2387130408163,3
36.107922,-80.251598,8
36.09651,-80.242718,2
36.105339,-80.238967,2
36.105339,-80.238967,2
36.105339,-80.238967,2
36.1014053333333,-80.2265645555556,2
36.1014053333333,-80.2265645555556,2
36.0834356489148,-80.1283156317944,3
36.1014053333333,-80.2265645555556,2
36.103317,-80.207548,2
36.0732805358886,-80.2560710002089,1
36.112456,-80.243858,8
36.104154,-80.230087,2
36.0475570687385,-80.3625520842775,1
36.0477992983934,-80.2929549261774,1
36.142806,-80.298246,6
36.096489,-80.24292,2
36.09651,-80.242718,2
36.105975,-80.260878,2
36.087576,-80.221362,1
36.0990155714286,-80.2532951428571,2
36.069193,-80.219258,3
36.050295,-80.209152,3
36.027742,-80.263214,0
36.027742,-80.263214,0
36.048825,-80.213586,3
36.0617794897959,-80.2227910612245,3
36.1143163043478,-80.2569403913043,8
36.100446,-80.241334,2
36.09651,-80.242718,2
36.105975,-80.260878,2
36.097984,-80.234724,2
36.105975,-80.260878,2
36.1061966966481,-80.2278993459908,8
36.0998131,-80.2440518,2
36.1499821428571,-80.2613083061224,6
36.099842,-80.245251,2
36.09651,-80.242718,2
36.09651,-80.242718,2
36.09651,-80.242718,2
36.109532,-80.25265,8
36.1544916435024,-80.2584211731121,6
36.069792,-80.297193,1
36.133117,-80.241905,6
36.1130805451505,-80.2569329866221,8
36.09651,-80.242718,2
36.0659443265306,-80.2078681020408,3
36.09651,-80.242718,2
36.067173,-80.211316,3
36.0834960613795,-80.3438664987929,1
36.122661,-80.230204,8
36.132587,-80.2421,6
36.0480992338263,-80.3278311108351,1
36.095767,-80.223501,2
36.09651,-80.242718,2
36.102184,-80.228487,2
36.1110214375,-80.24483903125,8
36.1618182841064,-80.2714493081382,4
36.09869,-80.24334,2
36.062812,-80.301721,1
36.105975,-80.260878,2
36.09651,-80.242718,2
36.1399709141748,-80.2961015968957,6
36.09651,-80.242718,2
36.09651,-80.242718,2
36.0747549236797,-80.2554788014386,1
36.060959,-80.32553,1
36.048695,-80.13946,3
36.048695,-80.13946,3
36.062088877551,-80.3252297959184,1
36.0998131,-80.2440518,2
36.131084689069,-80.2433977864191,8
36.105975,-80.260878,2
36.103992,-80.229856,2
36.1649910715234,-80.3245188120033,4
36.09651,-80.242718,2
36.076677,-80.190002,3
36.080445,-80.2011825190535,3
36.1334452,-80.2442722,6
36.0771889023249,-80.3113398807978,1
36.0771889023249,-80.3113398807978,1
36.089488,-80.269155,1
36.15063068,-80.20212936,6
36.136735,-80.243633,6
36.105975,-80.260878,2
36.105975,-80.260878,2
36.09651,-80.242718,2
36.09651,-80.242718,2
36.102304,-80.226473,2
36.124281,-80.220591,8
36.150043383634,-80.2441078007819,6
36.0721761,-80.2967021,1
36.09651,-80.242718,2
36.027742,-80.263214,0
36.062707,-80.303801,1
36.045688707136,-80.2301683010357,3
36.044889,-80.264783,0
36.069792,-80.297193,1
36.114241,-80.221023,8
36.1532058,-80.2641373,6
36.1078689491647,-80.2598493537975,8
36.140056,-80.249217,6
36.0642359012622,-80.2772522513199,1
36.072625,-80.338399,1
36.113423,-80.236443,8
36.093082,-80.243089,2
36.1592797346939,-80.2272556734694,6
36.067379,-80.315811,1
36.124135,-80.235311,8
36.09651,-80.242718,2
36.073925,-80.231158,3
36.134894,-80.237945,6
36.084044,-80.345044,1
36.09651,-80.242718,2
36.105975,-80.260878,2
36.069792,-80.297193,1
36.1640748571429,-80.2814612857143,4
36.105975,-80.260878,2
36.0676117802386,-80.2753640040875,1
36.0676117802386,-80.2753640040875,1
36.1561764,-80.2500809,6
36.103269,-80.247963,2
36.09651,-80.242718,2
36.1370042653061,-80.2416312653061,6
36.09651,-80.242718,2
36.136735,-80.243633,6
36.136735,-80.243633,6
36.062365,-80.216636,3
36.112504325,-80.24976765,8
36.105975,-80.260878,2
36.09651,-80.242718,2
36.09651,-80.242718,2
36.116955,-80.230296,8
36.0649,-80.220331,3
36.066682,-80.21983,3
36.065634,-80.203921,3
36.1185704,-80.241148,8
36.105975,-80.260878,2
35.996977,-80.269025,0
36.1638837142857,-80.2818375714286,4
36.1719791333566,-80.3139451040561,4
36.105975,-80.260878,2
36.103067,-80.24835,2
36.0976445306122,-80.2509109183674,2
36.0998131,-80.2440518,2
36.1399709141748,-80.2961015968957,6
36.1046,-80.199884,2
36.09651,-80.242718,2
36.104121,-80.248148,2
36.0930780724314,-80.143695735167,3
36.0831985,-80.1351743,3
36.0930780724314,-80.143695735167,3
36.029668,-80.261939,0
36.029668,-80.261939,0
36.0693484,-80.3392091,1
36.1289693877551,-80.2442987755102,8
36.1227409482401,-80.2331450592175,8
36.029668,-80.261939,0
36.029668,-80.261939,0
36.027742,-80.263214,0
36.069792,-80.297193,1
36.1290542653061,-80.2445055306122,8
36.069832,-80.333609,1
36.0998131,-80.2440518,2
36.116603,-80.225219,8
36.0883525,-80.2256661,1
36.0678675953674,-80.3359241903227,1
36.0678675953674,-80.3359241903227,1
36.0852773163265,-80.2206263061224,1
36.109472,-80.214409,8
36.1400102857143,-80.2361147142857,6
36.113423,-80.236443,8
36.0985852857143,-80.2554698979592,2
36.094791,-80.242461,2
36.105975,-80.260878,2
36.105975,-80.260878,2
36.062812,-80.301721,1
36.1827181720767,-80.3155164051622,4
36.105975,-80.260878,2
36.072417,-80.338573,1
36.105975,-80.260878,2
36.09651,-80.242718,2
36.068235,-80.3032388,1
36.1492612526719,-80.2243370098288,6
36.1322231836735,-80.241894,6
36.0807319,-80.2271497,1
36.0957986,-80.2282427,2
36.104121,-80.248148,2
36.027742,-80.263214,0
36.0527473195519,-80.2992035921994,1
36.0962665714286,-80.2105622857143,2
36.0962665714286,-80.2105622857143,2
36.104121,-80.248148,2
36.1265291928867,-80.208023840939,8
36.087442,-80.25174,1
36.070812250946,-80.2614046983841,1
36.0498594952891,-80.2618816273,3
36.048786,-80.2048975,3
36.09651,-80.242718,2
36.189855303159,-80.2743272940443,4
36.0613841,-80.3025558,1
36.008768,-80.279737,0
36.116119,-80.228746,8
36.082807,-80.251004,1
36.136735,-80.243633,6
36.080445,-80.2011825190535,3
36.169812,-80.340152,4
36.169812,-80.340152,4
36.105975,-80.260878,2
36.1425094,-80.2919917,6
36.1568018793968,-80.3242013612496,4
36.09651,-80.242718,2
36.069792,-80.297193,1
36.0147574,-80.2642027,0
36.09816,-80.24641,2
36.102934,-80.198935,2
36.091267,-80.282048,1
36.09651,-80.242718,2
36.1255354762735,-80.2472272365322,8
36.0706965714286,-80.247154,3
36.105136,-80.239227,2
36.09651,-80.242718,2
36.112456,-80.243858,8
36.112441,-80.241732,8
36.0733129912249,-80.2058712545037,3
36.09651,-80.242718,2
36.130843,-80.244479,8
36.1467137142857,-80.2697537142857,6
36.136689,-80.242512,6
36.136689,-80.242512,6
36.09651,-80.242718,2
36.09651,-80.242718,2
36.073063,-80.218321,3
36.098541,-80.247279,2
36.09651,-80.242718,2
36.09651,-80.242718,2
36.137080375,-80.19482625,6
36.09651,-80.242718,2
36.063005,-80.3258205714286,1
36.0998131,-80.2440518,2
36.189855303159,-80.2743272940443,4
36.1019866326531,-80.2285417755102,2
36.1014511836735,-80.2287576122449,2
36.1019866326531,-80.2285417755102,2
36.1019866326531,-80.2285417755102,2
36.09651,-80.242718,2
36.100673,-80.251488,2
36.100673,-80.251488,2
36.0990155714286,-80.2532951428571,2
36.1465042,-80.2264475,6
36.116435,-80.245856,8
36.15091,-80.278556,6
36.09651,-80.242718,2
36.103788,-80.225654,2
36.076527,-80.183244,3
36.0895121083714,-80.1990676792512,1
36.0693449591837,-80.2190687755102,3
36.069382,-80.21954,3
36.109418,-80.233119,8
36.109418,-80.233119,8
36.089488,-80.269155,1
36.0746424444444,-80.3558365555556,1
36.09651,-80.242718,2
36.102072,-80.225571,2
36.1021332857143,-80.2262938571429,2
36.189855303159,-80.2743272940443,4
36.09651,-80.242718,2
36.09651,-80.242718,2
36.09651,-80.242718,2
36.0801235472704,-80.2256739887774,1
36.105975,-80.260878,2
36.069792,-80.297193,1
36.105975,-80.260878,2
