Latitude,Longitude,Cluster
36.047598,-80.239341,893
36.171244,-80.277212,528
36.1059364934767,-80.2587788528864,1704
36.0407795625797,-80.2159658983877,125
36.061589,-80.311819,574
36.068015,-80.285604,-1
36.009625,-80.262499,-1
36.2010007,-80.2833275,41
36.0501157011404,-80.2502486228774,747
36.12227,-80.220998,645
36.09651,-80.242718,2156
36.09651,-80.242718,2156
36.115186,-80.241164,1864
36.0943202182096,-80.2710298950326,1653
36.1777058809524,-80.3100082142857,134
36.066588,-80.251742,729
36.027742,-80.263214,323
36.069792,-80.297193,421
36.078456,-80.25991,989
36.142806,-80.298246,539
36.124315,-80.187973,183
36.0991461632653,-80.2522116734694,2136
36.053305,-80.215237,993
36.142691,-80.297909,540
36.105975,-80.260878,1628
36.09651,-80.242718,2156
36.0990155714286,-80.2532951428571,2135
36.0769725,-80.3025498,858
36.108425,-80.252045,1633
36.0859943,-80.2449371,1373
36.09651,-80.242718,2156
36.0664595454546,-80.2065378787879,-1
36.0692012,-80.2973924,422
36.041533,-80.256653,-1
36.104154,-80.230087,1941
36.17271825,-80.2648705,-1
36.099555,-80.248154,2184
36.0769944489796,-80.2736506326531,952
36.105975,-80.260878,1628
36.070797,-80.153789,-1
36.150568,-80.274778,1120
36.099272,-80.247014,2122
36.0990155714286,-80.2532951428571,2135
36.09651,-80.242718,2156
36.0778817,-80.2262459,1329
36.027742,-80.263214,323
36.053721,-80.257649,-1
36.1013878367347,-80.228759122449,2015
36.09651,-80.242718,2156
36.10576,-80.205543,728
36.1860095844169,-80.2628647187079,44
36.063949,-80.316011,602
36.136641,-80.247028,-1
36.09651,-80.242718,2156
36.073004,-80.178191,910
36.0998131,-80.2440518,2082
36.061563,-80.349069,187
36.09651,-80.242718,2156
36.065673,-80.178445,-1
36.0200309294378,-80.2562923004842,181
36.09651,-80.242718,2156
36.105975,-80.260878,1628
36.139029,-80.282551,520
36.0792093161532,-80.2247480322975,1368
36.0792093161532,-80.2247480322975,1368
36.0792093161532,-80.2247480322975,1368
36.106909,-80.226339,1955
36.0720567021366,-80.3037489912703,869
36.068235,-80.3032388,386
36.1695977936107,-80.2927959910168,817
36.157311,-80.251467,514
36.0619484081633,-80.2228065510204,1206
36.083061,-80.328794,383
36.066775,-80.218838,1307
36.1500061781787,-80.2440980677092,659
36.09651,-80.242718,2156
36.0647657252668,-80.3053120449406,565
36.068721122449,-80.2078643673469,1391
36.09651,-80.242718,2156
36.1500061781787,-80.2440980677092,659
36.06721,-80.31996,590
36.148552,-80.226336,981
36.121657,-80.24402,1755
36.121657,-80.24402,1755
36.188438,-80.277755,79
36.097969,-80.248767,2190
36.097969,-80.248767,2190
36.1073050011294,-80.2669905117694,824
36.105975,-80.260878,1628
36.105975,-80.260878,1628
36.1917571281901,-80.2784244257259,-1
36.127367,-80.210999,360
36.168761,-80.285982,742
36.0696056464646,-80.3401606969697,456
36.099842,-80.245251,2213
36.098389,-80.24591,2229
36.105975,-80.260878,1628
36.09651,-80.242718,2156
36.1659514341801,-80.3069456797537,267
36.09651,-80.242718,2156
36.09651,-80.242718,2156
36.0300064731146,-80.2618456125504,-1
36.027742,-80.263214,323
36.09651,-80.242718,2156
36.09651,-80.242718,2156
36.07346,-80.189423,-1
36.1519696976744,-80.2928884651163,1058
36.0985842157991,-80.2095236207178,1276
36.0747435896522,-80.3369473376764,632
36.105975,-80.260878,1628
36.1477597772682,-80.2523273763957,628
36.09651,-80.242718,2156
36.0477992983934,-80.2929549261774,227
36.09651,-80.242718,2156
36.09651,-80.242718,2156
36.0778850663463,-80.1748795063298,912
36.0721761,-80.2967021,407
36.09651,-80.242718,2156
36.066682,-80.21983,1295
36.102168,-80.2077,-1
36.119529,-80.25573,1837
36.105975,-80.260878,1628
36.1528597456009,-80.2632944256372,674
36.18006265,-80.2778819457842,426
36.169152,-80.282724,730
36.1162007468437,-80.209006876,1174
36.09651,-80.242718,2156
36.193135,-80.279361,62
36.077954,-80.2376778,1437
36.1442885864049,-80.299809271757,577
36.065454,-80.276826,393
36.099582,-80.2298207142857,1970
36.1117073333333,-80.2253792469136,1482
36.109472,-80.214409,1440
36.06783,-80.219815,1472
36.150043383634,-80.2441078007819,660
36.027742,-80.263214,323
36.105576,-80.222395,2032
36.092722,-80.26415,1876
36.0982022722477,-80.2344248752119,1909
36.072625,-80.338399,453
36.0645708828866,-80.2122380521467,1461
36.1075,-80.146174,19
36.051607,-80.274892,-1
36.1282553265306,-80.2042934489796,357
36.09651,-80.242718,2156
36.0982572,-80.2538157,1977
36.0982572,-80.2538157,1977
36.072625,-80.338399,453
36.0998131,-80.2440518,2082
36.0424698,-80.230568,-1
36.105975,-80.260878,1628
36.105975,-80.260878,1628
36.09651,-80.242718,2156
36.1688930353138,-80.2609049929505,470
36.1688930353138,-80.2609049929505,470
36.064604,-80.313357,492
36.102184,-80.228487,2066
36.0526585714286,-80.2222741428571,1031
36.072625,-80.338399,453
36.0647657252668,-80.3053120449406,565
36.0857262431783,-80.1461632131926,-1
36.114769,-80.23452,1575
36.114769,-80.23452,1575
36.09651,-80.242718,2156
36.1220465693864,-80.3796299730712,5
36.1702166769409,-80.3225793763404,740
36.09651,-80.242718,2156
36.053417,-80.231894,727
36.09651,-80.242718,2156
36.029668,-80.261939,335
36.072625,-80.338399,453
36.069671,-80.238788,1253
36.069792,-80.297193,421
36.146544,-80.24426,-1
36.117551,-80.237872,1168
36.142631,-80.244051,-1
36.09651,-80.242718,2156
36.142631,-80.244051,-1
36.09651,-80.242718,2156
36.029668,-80.261939,335
36.029668,-80.261939,335
36.072625,-80.338399,453
36.0664774693878,-80.2096233061224,-1
36.0990155714286,-80.2532951428571,2135
36.099297,-80.24747,2123
36.099297,-80.24747,2123
36.062812,-80.301721,592
36.027742,-80.263214,323
36.027742,-80.263214,323
36.027742,-80.263214,323
36.053024,-80.231089,727
36.169152,-80.282724,730
36.098965,-80.253776,2121
36.076005,-80.296537,823
36.121657,-80.24402,1755
36.027742,-80.263214,323
36.027742,-80.263214,323
36.1674905,-80.2838875,717
36.0499188028578,-80.249958721228,747
36.118067,-80.224293,1229
36.105975,-80.260878,1628
36.1300179387755,-80.242099877551,1613
36.09651,-80.242718,2156
36.09651,-80.242718,2156
36.105975,-80.260878,1628
36.095849,-80.247516,2043
36.027742,-80.263214,323
36.09651,-80.242718,2156
36.151335,-80.274061,1153
36.151335,-80.274061,1153
36.115186,-80.241164,1864
36.09651,-80.242718,2156
36.09651,-80.242718,2156
36.102139,-80.157537,114
36.09651,-80.242718,2156
36.0998808,-80.2451447,2214
36.112456,-80.243858,2096
36.1008624929304,-80.250596151647,2063
36.105975,-80.260878,1628
36.072671,-80.195671,919
36.09651,-80.242718,2156
36.114524,-80.234315,1508
36.09651,-80.242718,2156
36.09651,-80.242718,2156
36.106276,-80.23292,1892
36.09651,-80.242718,2156
36.096392,-80.243757,2110
36.1119871039741,-80.2474424865989,1743
36.0964196,-80.2429677,2143
36.105975,-80.260878,1628
36.105975,-80.260878,1628
36.09651,-80.242718,2156
36.09651,-80.242718,2156
36.1449617021277,-80.2548717659575,1147
35.970017,-80.161942,0
36.1898527989851,-80.2743032392171,110
36.072625,-80.338399,453
36.0487994855009,-80.3265724413342,315
36.087291,-80.328343,296
36.0591394285714,-80.221246,1015
36.0584403,-80.2245408,1029
36.11342,-80.230478,1507
36.11342,-80.230478,1507
36.095842,-80.252208,1976
36.077169,-80.321758,667
36.1110896136773,-80.2580235938486,1248
36.137160118653,-80.240956860848,1314
36.072187,-80.182082,-1
36.060696,-80.24009,1000
36.061684,-80.229407,1216
36.1389436234778,-80.2383988725115,1200
36.0647366357905,-80.305084869983,566
36.105975,-80.260878,1628
36.09651,-80.242718,2156
36.0835224918698,-80.2464961154821,1449
36.1882370408163,-80.277774122449,78
36.0693461836735,-80.2213419591837,-1
36.09651,-80.242718,2156
36.09651,-80.242718,2156
36.089488,-80.269155,1427
36.09651,-80.242718,2156
36.105975,-80.260878,1628
36.169519,-80.306469,606
36.117118,-80.230316,1356
36.0771682835546,-80.3204100545362,667
36.077517,-80.220001,-1
36.0679500816327,-80.2191124693878,1422
36.0530688136426,-80.2565451998126,866
36.143137,-80.268756,-1
36.0500806505343,-80.2272244800187,-1
36.0792381956976,-80.3028574839925,811
36.0968419265605,-80.221014030965,1857
36.1110896136773,-80.2580235938486,1248
36.0986508,-80.2365554,1856
36.056264,-80.210071,972
36.0746417665478,-80.3370248389794,632
36.1312504,-80.211066,326
36.09651,-80.242718,2156
36.063705,-80.27391,416
36.097778,-80.249735,2159
36.027742,-80.263214,323
36.09651,-80.242718,2156
36.105975,-80.260878,1628
36.1561764,-80.2500809,480
36.09651,-80.242718,2156
36.0670977,-80.2984843,423
36.1882370408163,-80.277774122449,78
36.1882370408163,-80.277774122449,78
36.1719070833333,-80.3096418333333,783
36.076005,-80.296537,823
36.105975,-80.260878,1628
36.083147,-80.270005,1047
36.0998131,-80.2440518,2082
36.105975,-80.260878,1628
36.042159,-80.230681,748
36.080773,-80.24417,1383
36.1675036407002,-80.2818237339858,781
36.1069963877551,-80.2224049387755,1710
36.121657,-80.24402,1755
36.09651,-80.242718,2156
36.1688930353138,-80.2609049929505,470
36.1092984482759,-80.2304696896552,1789
36.0990155714286,-80.2532951428571,2135
36.0530688136426,-80.2565451998126,866
36.09651,-80.242718,2156
36.111522,-80.241745,1887
36.09651,-80.242718,2156
36.0668976436765,-80.2218462169398,1337
36.1882370408163,-80.277774122449,78
36.188438,-80.277755,79
36.188438,-80.277755,79
36.09651,-80.242718,2156
36.169763,-80.29034,849
36.096152,-80.127846,131
36.105975,-80.260878,1628
36.1635259265844,-80.2794489822858,749
36.0979984897959,-80.231008,1855
36.09651,-80.242718,2156
36.099842,-80.245251,2213
36.098544,-80.244973,2226
36.0485822995507,-80.2285846709059,769
36.096274,-80.244634,2101
36.09651,-80.242718,2156
36.1464972344753,-80.2690978587825,1100
36.0767253377441,-80.1805625872721,939
36.0767253377441,-80.1805625872721,939
36.0985398571429,-80.255825122449,2025
36.112748,-80.257134,1783
36.095213,-80.257688,1880
36.052223,-80.255753,865
36.0955607458649,-80.2225797170521,1929
36.076005,-80.296537,823
36.15662836,-80.33433228,569
36.15662836,-80.33433228,569
36.1178139731544,-80.2579964832215,1765
